file_path,file_class,file_name,feature_vector
database_normalized\Humanoid\m120.obj,Humanoid,m120.obj,"[-0.6177405899838943, -0.05173585594729827, -0.3638296367757121, -0.3520985094590076, -0.6531433488873838, -0.05716189788069777, 0.10917, 0.15542, 0.1173, 0.07897, 0.05912, 0.04886, 0.04068, 0.03665, 0.03609, 0.03289, 0.03154, 0.03021, 0.0304, 0.0323, 0.03297, 0.03458, 0.03621, 0.02943, 0.01986, 0.00735, 0.024009, 0.053866, 0.068089, 0.195765, 0.067212, 0.057833, 0.049342, 0.052935, 0.055249, 0.043013, 0.037928, 0.041861, 0.035693, 0.02906, 0.026609, 0.026521, 0.02001, 0.029036, 0.039055, 0.046914, 0.024419, 0.071562, 0.109598, 0.12341, 0.119872, 0.094303, 0.084563, 0.074574, 0.062628, 0.057915, 0.042713, 0.030007, 0.024978, 0.022981, 0.018162, 0.014026, 0.009703, 0.007302, 0.005019, 0.002265, 0.001053, 0.010435, 0.031299, 0.056157, 0.081106, 0.102087, 0.115296, 0.120041, 0.115128, 0.102742, 0.08433, 0.064651, 0.046432, 0.031626, 0.01971, 0.011396, 0.005082, 0.001306, 0.000104, 1.9e-05, 0.002847, 0.017942, 0.044528, 0.075682, 0.104187, 0.12542, 0.136207, 0.133481, 0.118732, 0.094663, 0.066416, 0.040962, 0.022409, 0.010411, 0.004164, 0.001385, 0.000421, 0.000107, 2.7e-05, 9e-06]"
database_normalized\Humanoid\m121.obj,Humanoid,m121.obj,"[-0.6184213352479371, -0.05164145217026597, -0.30066888886799986, -0.3069941120907092, -0.613093119231492, -0.04254264427442986, 0.12608, 0.15771, 0.11053, 0.07667, 0.0577, 0.04585, 0.03999, 0.0335, 0.03092, 0.03051, 0.02858, 0.02817, 0.03061, 0.03164, 0.0337, 0.03544, 0.03651, 0.03374, 0.02312, 0.00903, 0.029317, 0.048462, 0.086567, 0.093995, 0.091757, 0.046265, 0.047104, 0.050898, 0.062779, 0.065472, 0.04923, 0.042007, 0.036887, 0.048656, 0.038492, 0.042172, 0.019262, 0.030584, 0.040723, 0.029371, 0.024578, 0.070501, 0.101887, 0.112671, 0.118827, 0.092929, 0.078363, 0.072125, 0.062797, 0.054816, 0.047103, 0.039128, 0.032635, 0.028118, 0.022569, 0.016575, 0.010825, 0.007456, 0.004284, 0.001813, 0.001245, 0.01123, 0.032985, 0.057892, 0.081409, 0.101204, 0.114153, 0.116668, 0.111307, 0.098368, 0.081597, 0.064742, 0.048542, 0.033904, 0.022155, 0.0121, 0.006566, 0.002985, 0.000847, 0.000101, 0.002315, 0.014282, 0.035118, 0.059987, 0.085593, 0.106803, 0.120037, 0.125562, 0.120033, 0.106414, 0.086123, 0.06192, 0.038879, 0.021065, 0.010093, 0.004088, 0.001264, 0.000356, 6e-05, 8e-06]"
database_normalized\Humanoid\m122.obj,Humanoid,m122.obj,"[-0.6185543266980419, -0.053519626364896766, -0.37529482524908286, -0.4009724659780963, -0.618122667958113, -0.06785180610241273, 0.09398, 0.1386, 0.1137, 0.08737, 0.0699, 0.0592, 0.04881, 0.04246, 0.03892, 0.03608, 0.03459, 0.03282, 0.0317, 0.03206, 0.03141, 0.03054, 0.02976, 0.02572, 0.01695, 0.00543, 0.016323, 0.054514, 0.10151, 0.096767, 0.08511, 0.101666, 0.117257, 0.044153, 0.051023, 0.044469, 0.035669, 0.035464, 0.0283, 0.03071, 0.029412, 0.019097, 0.026908, 0.021701, 0.025258, 0.034689, 0.023651, 0.062496, 0.097959, 0.117008, 0.123352, 0.115453, 0.095368, 0.075417, 0.060797, 0.051713, 0.040161, 0.035633, 0.029857, 0.020624, 0.016611, 0.01266, 0.008903, 0.006404, 0.003986, 0.001947, 0.001141, 0.01099, 0.031995, 0.056955, 0.081893, 0.102983, 0.117686, 0.123444, 0.119034, 0.103166, 0.083238, 0.06183, 0.04294, 0.028265, 0.017182, 0.009247, 0.004931, 0.002379, 0.000628, 7.3e-05, 0.002505, 0.016032, 0.0385, 0.06609, 0.092109, 0.113818, 0.125658, 0.127998, 0.118119, 0.099402, 0.075329, 0.050295, 0.030935, 0.019349, 0.011663, 0.007009, 0.003417, 0.001373, 0.000352, 4.7e-05]"
database_normalized\Humanoid\m123.obj,Humanoid,m123.obj,"[-0.6285512000121101, -0.05187446525439868, -0.40837435097043645, -0.409136695023817, -0.6178540457761673, -0.059997369880456355, 0.11591, 0.14646, 0.11233, 0.08182, 0.0626, 0.05106, 0.04343, 0.03781, 0.0339, 0.03254, 0.03076, 0.03065, 0.03096, 0.02993, 0.0322, 0.03333, 0.03494, 0.03089, 0.02082, 0.00766, 0.028566, 0.055507, 0.068498, 0.080092, 0.065858, 0.0918, 0.09506, 0.064224, 0.045213, 0.050528, 0.042634, 0.03726, 0.039966, 0.042204, 0.043894, 0.032494, 0.024521, 0.028322, 0.035148, 0.028211, 0.025978, 0.067092, 0.096098, 0.111075, 0.115481, 0.10522, 0.083044, 0.071006, 0.060554, 0.056257, 0.045082, 0.042698, 0.032982, 0.027165, 0.020992, 0.015456, 0.01066, 0.006922, 0.00446, 0.001778, 0.001458, 0.013673, 0.037564, 0.06529, 0.090913, 0.110129, 0.120014, 0.120765, 0.110227, 0.094522, 0.076429, 0.058462, 0.04203, 0.02723, 0.016058, 0.00855, 0.004564, 0.001676, 0.000409, 3.7e-05, 0.002556, 0.016466, 0.040035, 0.067848, 0.09323, 0.114218, 0.123906, 0.124223, 0.115208, 0.097019, 0.07456, 0.051888, 0.033859, 0.020513, 0.011771, 0.006865, 0.003613, 0.001644, 0.000499, 7.9e-05]"
database_normalized\Humanoid\m124.obj,Humanoid,m124.obj,"[-0.5823688779355165, -0.0517582403787587, -0.27252144020241575, -0.30070752679828994, -0.634057549050412, -0.06502530927396374, 0.08723, 0.13563, 0.11529, 0.09196, 0.07048, 0.05712, 0.04878, 0.04401, 0.03983, 0.03718, 0.03646, 0.0321, 0.03292, 0.03161, 0.0316, 0.0321, 0.02917, 0.02478, 0.01619, 0.00556, 0.026683, 0.074736, 0.100297, 0.118196, 0.123252, 0.081429, 0.065194, 0.064384, 0.035679, 0.039967, 0.034153, 0.035987, 0.031191, 0.025447, 0.026916, 0.01901, 0.018984, 0.0232, 0.0275, 0.027795, 0.024104, 0.067384, 0.106155, 0.126996, 0.136407, 0.113122, 0.088757, 0.074285, 0.062993, 0.053202, 0.040609, 0.028518, 0.021687, 0.016859, 0.012955, 0.009632, 0.00718, 0.00466, 0.00299, 0.001505, 0.000866, 0.008816, 0.027227, 0.051841, 0.075827, 0.097955, 0.111996, 0.119618, 0.116493, 0.105514, 0.088547, 0.06842, 0.049843, 0.033915, 0.021528, 0.012327, 0.006188, 0.002444, 0.000589, 4.6e-05, 0.002185, 0.013792, 0.034739, 0.059653, 0.084275, 0.10637, 0.120079, 0.125381, 0.12088, 0.107372, 0.085695, 0.060615, 0.037687, 0.021132, 0.011192, 0.005461, 0.00241, 0.000792, 0.000248, 4.2e-05]"
database_normalized\Humanoid\m125.obj,Humanoid,m125.obj,"[-0.6133466744006715, -0.05851752649180194, -0.4143457517985911, -0.3897701241099714, -0.5537866190137571, -0.06642019980985917, 0.09417, 0.13507, 0.10778, 0.08817, 0.07085, 0.05937, 0.05038, 0.04394, 0.04101, 0.03772, 0.03395, 0.03215, 0.03279, 0.03335, 0.03329, 0.03196, 0.02903, 0.02371, 0.01545, 0.00586, 0.033412, 0.066546, 0.053273, 0.065724, 0.096329, 0.119788, 0.092693, 0.052577, 0.044458, 0.049669, 0.035902, 0.049655, 0.037235, 0.03198, 0.023754, 0.028624, 0.019963, 0.021013, 0.024582, 0.052823, 0.023024, 0.058936, 0.091312, 0.115363, 0.118081, 0.102733, 0.087578, 0.070626, 0.060162, 0.048651, 0.04352, 0.039379, 0.034195, 0.029496, 0.025361, 0.018196, 0.014486, 0.011238, 0.00585, 0.001813, 0.000845, 0.009909, 0.030533, 0.055633, 0.080213, 0.100314, 0.112838, 0.116656, 0.111324, 0.098488, 0.082134, 0.066429, 0.04974, 0.03461, 0.022962, 0.014786, 0.008423, 0.003368, 0.000751, 4.4e-05, 0.002756, 0.018083, 0.044512, 0.076514, 0.1051, 0.124069, 0.133128, 0.128793, 0.113068, 0.090642, 0.066164, 0.04325, 0.026072, 0.014513, 0.007346, 0.003619, 0.00159, 0.000578, 0.000183, 2e-05]"
database_normalized\Humanoid\m126.obj,Humanoid,m126.obj,"[-0.6132343653850973, -0.0497316067667805, -0.2201581241079013, -0.265746599595121, -0.6398703757777086, -0.04228387254734495, 0.1583, 0.16687, 0.10473, 0.06942, 0.0486, 0.03667, 0.0319, 0.02895, 0.02728, 0.02679, 0.02543, 0.02409, 0.02657, 0.0284, 0.03256, 0.03782, 0.04283, 0.04109, 0.0303, 0.0114, 0.020827, 0.064553, 0.111976, 0.087686, 0.10192, 0.057262, 0.038082, 0.057592, 0.068753, 0.050602, 0.029524, 0.046024, 0.054414, 0.057278, 0.029055, 0.012666, 0.015414, 0.018125, 0.041965, 0.036282, 0.030325, 0.084548, 0.106882, 0.106106, 0.092022, 0.077538, 0.071295, 0.06998, 0.067214, 0.061235, 0.046956, 0.033083, 0.028751, 0.026236, 0.022096, 0.022067, 0.019677, 0.016003, 0.013262, 0.004724, 0.00109, 0.008873, 0.024699, 0.044888, 0.064923, 0.081467, 0.09451, 0.104295, 0.105569, 0.101139, 0.092687, 0.080074, 0.06504, 0.050611, 0.036105, 0.024166, 0.013366, 0.00509, 0.001286, 0.000122, 0.002349, 0.013741, 0.033417, 0.057265, 0.080813, 0.100427, 0.114025, 0.120732, 0.117225, 0.105105, 0.088098, 0.066715, 0.045753, 0.028565, 0.015392, 0.007005, 0.002573, 0.000683, 0.000105, 1.2e-05]"
database_normalized\Humanoid\m128.obj,Humanoid,m128.obj,"[-0.6080160463892432, -0.0538183633886943, -0.2927856146448505, -0.2835783436972754, -0.662536448546978, -0.060945036091126316, 0.09448, 0.14186, 0.11826, 0.08841, 0.06666, 0.05403, 0.04607, 0.04078, 0.03848, 0.03477, 0.03161, 0.03173, 0.03194, 0.03276, 0.03409, 0.03398, 0.03236, 0.02644, 0.01615, 0.00514, 0.034498, 0.074732, 0.108152, 0.127839, 0.107896, 0.071729, 0.055796, 0.046134, 0.043867, 0.041844, 0.029763, 0.044329, 0.033422, 0.032197, 0.02746, 0.020357, 0.02757, 0.025038, 0.01907, 0.028307, 0.023357, 0.064874, 0.097902, 0.118717, 0.127128, 0.107107, 0.087961, 0.076324, 0.066724, 0.057877, 0.044891, 0.030806, 0.024099, 0.019648, 0.016721, 0.012614, 0.009926, 0.007565, 0.004253, 0.001506, 0.001021, 0.009584, 0.028924, 0.053128, 0.076669, 0.096925, 0.111438, 0.116944, 0.113724, 0.10453, 0.087912, 0.069972, 0.052167, 0.035257, 0.02192, 0.01174, 0.005587, 0.002013, 0.000492, 5.3e-05, 0.00205, 0.013075, 0.032568, 0.056858, 0.081072, 0.101271, 0.116214, 0.122833, 0.11972, 0.108364, 0.089293, 0.065885, 0.043126, 0.024896, 0.013144, 0.006062, 0.002417, 0.000896, 0.000221, 3.5e-05]"
database_normalized\Humanoid\m129.obj,Humanoid,m129.obj,"[-0.4397454006968609, -0.05180655102913474, 0.3115260436014366, 0.16731256990852814, -0.4867525810782392, -0.04489944931613672, 0.12742, 0.12375, 0.1039, 0.0721, 0.05426, 0.04471, 0.04585, 0.05383, 0.05867, 0.05339, 0.04235, 0.03117, 0.02577, 0.02565, 0.0263, 0.02799, 0.03099, 0.02732, 0.01799, 0.00659, 0.002857, 0.022089, 0.030211, 0.050194, 0.15392, 0.198163, 0.217631, 0.038713, 0.031569, 0.031699, 0.031964, 0.008272, 0.050014, 0.074664, 0.011785, 0.000635, 0.005566, 0.013834, 0.010389, 0.015831, 0.088624, 0.086423, 0.06215, 0.09963, 0.180132, 0.067395, 0.075158, 0.072638, 0.065502, 0.079767, 0.067962, 0.01625, 0.009328, 0.008031, 0.004731, 0.003122, 0.002843, 0.007116, 0.002869, 0.000329, 0.012567, 0.038047, 0.060276, 0.092015, 0.108381, 0.099642, 0.079399, 0.073277, 0.077707, 0.069182, 0.058618, 0.053028, 0.051137, 0.047372, 0.043245, 0.027259, 0.005877, 0.002326, 0.000584, 6.1e-05, 0.011407, 0.048071, 0.085607, 0.110544, 0.12049, 0.122824, 0.122785, 0.114256, 0.096065, 0.070723, 0.044826, 0.027582, 0.012654, 0.005752, 0.003712, 0.001778, 0.000628, 0.000234, 5.3e-05, 9e-06]"
database_normalized\Humanoid\m130.obj,Humanoid,m130.obj,"[-0.5419964983485603, -0.05385965975839341, -0.1066295025671835, -0.08003633181872523, -0.6082766133389176, -0.04946080058527319, 0.11329, 0.11853, 0.09217, 0.07633, 0.05726, 0.05081, 0.05151, 0.05933, 0.06825, 0.06336, 0.04611, 0.03297, 0.02837, 0.02572, 0.02544, 0.02731, 0.0269, 0.02105, 0.01136, 0.00393, 0.006226, 0.011594, 0.024069, 0.081027, 0.346276, 0.15564, 0.047425, 0.00263, 0.021492, 0.035, 0.003497, 0.022355, 0.025308, 0.046551, 0.043148, 0.047435, 0.023113, 0.023159, 0.019739, 0.014316, 0.085436, 0.093483, 0.048163, 0.065145, 0.209656, 0.072518, 0.061845, 0.053514, 0.077433, 0.094484, 0.063653, 0.02411, 0.009942, 0.009434, 0.006607, 0.005358, 0.006214, 0.007007, 0.004826, 0.001172, 0.013099, 0.038144, 0.054707, 0.084318, 0.10453, 0.099286, 0.084195, 0.069861, 0.074197, 0.066707, 0.059607, 0.052062, 0.050593, 0.065264, 0.055424, 0.019917, 0.005871, 0.001967, 0.000232, 1.9e-05, 0.008212, 0.033513, 0.058776, 0.080162, 0.092262, 0.097309, 0.100128, 0.101325, 0.101236, 0.092662, 0.079686, 0.063807, 0.043892, 0.026948, 0.012931, 0.004811, 0.001682, 0.000528, 0.000117, 1.3e-05]"
database_normalized\Humanoid\m131.obj,Humanoid,m131.obj,"[-0.5804649912877877, -0.053880306590660725, -0.1677649932227604, -0.2597068352975442, -0.6837663713121171, -0.04783854940417698, 0.12526, 0.12286, 0.09611, 0.08357, 0.05631, 0.04694, 0.04725, 0.05667, 0.05675, 0.04709, 0.03669, 0.03179, 0.02976, 0.02802, 0.02702, 0.03043, 0.03231, 0.02557, 0.01483, 0.00477, 0.002882, 0.010577, 0.031474, 0.221275, 0.237805, 0.05487, 0.021316, 0.019052, 0.035368, 0.027874, 0.014033, 0.021823, 0.030358, 0.093609, 0.120429, 0.016281, 0.014776, 0.006406, 0.010495, 0.009297, 0.087986, 0.060274, 0.061741, 0.064633, 0.1056, 0.119073, 0.060723, 0.061613, 0.129281, 0.103638, 0.038081, 0.019755, 0.017183, 0.016767, 0.007439, 0.011466, 0.01468, 0.010972, 0.005771, 0.003324, 0.015745, 0.044108, 0.065292, 0.076375, 0.079858, 0.072973, 0.062942, 0.062097, 0.066433, 0.06935, 0.067071, 0.057664, 0.0515, 0.062717, 0.064837, 0.043868, 0.02315, 0.01058, 0.003141, 0.000299, 0.012253, 0.051676, 0.082361, 0.096259, 0.103624, 0.104656, 0.098212, 0.087736, 0.079436, 0.069346, 0.058428, 0.047856, 0.037161, 0.027403, 0.02035, 0.012702, 0.006771, 0.003042, 0.000697, 3.1e-05]"
database_normalized\Humanoid\m132.obj,Humanoid,m132.obj,"[-0.555921762769519, -0.05378526472629951, -0.18767567664721024, -0.1804075764867898, -0.6585772922401473, -0.053691482976747744, 0.1095, 0.11524, 0.09207, 0.08429, 0.06251, 0.04973, 0.05492, 0.06205, 0.06206, 0.05277, 0.04435, 0.03583, 0.02912, 0.02765, 0.02668, 0.02848, 0.02817, 0.02088, 0.01054, 0.00316, 0.002652, 0.015427, 0.023931, 0.216591, 0.285539, 0.030077, 0.037742, 0.019209, 0.038231, 0.019301, 0.012133, 0.015951, 0.024028, 0.038819, 0.166031, 0.012011, 0.016165, 0.0061, 0.00532, 0.014742, 0.081253, 0.055135, 0.061935, 0.07071, 0.083978, 0.162388, 0.061232, 0.057072, 0.112905, 0.104348, 0.041498, 0.024021, 0.018783, 0.016935, 0.007793, 0.008471, 0.012594, 0.009276, 0.004666, 0.005007, 0.01215, 0.029024, 0.050105, 0.071131, 0.080872, 0.073512, 0.064923, 0.062288, 0.069311, 0.069402, 0.069436, 0.062581, 0.052557, 0.049458, 0.062081, 0.070112, 0.02822, 0.016405, 0.005725, 0.000707, 0.007059, 0.028732, 0.052834, 0.070797, 0.083053, 0.09251, 0.096904, 0.098812, 0.094773, 0.086678, 0.075968, 0.06163, 0.048119, 0.037704, 0.028832, 0.020472, 0.010401, 0.003716, 0.000906, 0.0001]"
database_normalized\Humanoid\m133.obj,Humanoid,m133.obj,"[-0.262402528461961, -0.038569867345286286, 0.2688886758144577, 0.11630386890613653, -0.6358621087466184, -0.05607292458812992, 0.10024, 0.14238, 0.11311, 0.08225, 0.06642, 0.05357, 0.04579, 0.04306, 0.04149, 0.03833, 0.03475, 0.03172, 0.03172, 0.03164, 0.03109, 0.03259, 0.03225, 0.02653, 0.01581, 0.00526, 0.010702, 0.021854, 0.035422, 0.065798, 0.2248, 0.068759, 0.073086, 0.055071, 0.027481, 0.069886, 0.055852, 0.026558, 0.038215, 0.048123, 0.033574, 0.025756, 0.017047, 0.033334, 0.025852, 0.04283, 0.029865, 0.060668, 0.090447, 0.103777, 0.129696, 0.105232, 0.081546, 0.077909, 0.07375, 0.06591, 0.047023, 0.025693, 0.024978, 0.021032, 0.013653, 0.015574, 0.013022, 0.012077, 0.005947, 0.002201, 0.002256, 0.011908, 0.029774, 0.049581, 0.06787, 0.08314, 0.094086, 0.102785, 0.106747, 0.101343, 0.088188, 0.075561, 0.061973, 0.049295, 0.036164, 0.02261, 0.011511, 0.004221, 0.000907, 8e-05, 0.002379, 0.013772, 0.031958, 0.053723, 0.075808, 0.094075, 0.107994, 0.114407, 0.11401, 0.105009, 0.090738, 0.072016, 0.052069, 0.03439, 0.020332, 0.010644, 0.004716, 0.001577, 0.000344, 3.9e-05]"
database_normalized\Humanoid\m134.obj,Humanoid,m134.obj,"[-0.5637475652608723, -0.04837419366685635, 0.046796062881866426, -0.13508940049896856, -0.6691050335105201, -0.03464898786551982, 0.17063, 0.13427, 0.08474, 0.06409, 0.05383, 0.04557, 0.04055, 0.03778, 0.0376, 0.03754, 0.0338, 0.031, 0.03141, 0.03155, 0.03295, 0.03315, 0.03469, 0.03393, 0.02293, 0.00799, 0.013537, 0.040498, 0.087367, 0.100198, 0.205581, 0.30536, 0.064461, 0.024755, 0.016076, 0.021474, 0.02322, 0.011179, 0.003244, 0.007213, 0.007979, 0.00323, 0.007258, 0.028758, 0.009471, 0.019141, 0.149871, 0.121106, 0.10471, 0.070428, 0.068313, 0.075875, 0.05308, 0.055511, 0.063953, 0.040772, 0.033273, 0.039533, 0.019902, 0.014096, 0.013971, 0.015387, 0.027596, 0.020897, 0.010753, 0.000973, 0.033152, 0.072732, 0.084434, 0.095821, 0.08942, 0.085187, 0.080918, 0.075049, 0.073768, 0.06789, 0.0618, 0.055895, 0.04638, 0.034637, 0.021832, 0.012707, 0.006089, 0.001893, 0.000351, 4.5e-05, 0.023296, 0.06949, 0.097247, 0.110155, 0.110499, 0.10755, 0.101059, 0.089789, 0.076033, 0.061934, 0.049866, 0.038418, 0.02734, 0.017623, 0.010152, 0.005395, 0.002754, 0.001038, 0.00032, 4.2e-05]"
database_normalized\Humanoid\m135.obj,Humanoid,m135.obj,"[-0.5917213900749351, -0.053123558877712876, -0.4198095585913326, -0.3778843714379622, -0.5922229379702854, -0.06528157574454307, 0.1025, 0.14689, 0.11068, 0.08333, 0.06569, 0.05482, 0.04524, 0.0398, 0.03817, 0.03516, 0.03471, 0.03247, 0.0311, 0.03098, 0.03276, 0.03251, 0.03096, 0.02758, 0.01819, 0.00646, 0.018124, 0.04634, 0.065342, 0.116213, 0.076565, 0.074497, 0.093354, 0.070101, 0.044852, 0.041648, 0.040628, 0.033876, 0.045128, 0.037095, 0.02947, 0.020245, 0.01999, 0.030656, 0.042805, 0.053071, 0.019849, 0.059817, 0.090549, 0.10463, 0.111798, 0.112574, 0.091677, 0.079687, 0.063102, 0.054214, 0.042913, 0.039988, 0.033841, 0.024405, 0.021909, 0.015637, 0.013517, 0.009689, 0.006025, 0.004179, 0.001019, 0.009801, 0.028385, 0.052452, 0.075592, 0.09629, 0.109655, 0.116586, 0.114343, 0.102174, 0.086043, 0.068218, 0.051455, 0.035798, 0.024315, 0.014566, 0.007944, 0.003914, 0.001269, 0.000181, 0.002659, 0.016219, 0.040359, 0.068689, 0.095899, 0.11723, 0.128704, 0.129083, 0.117523, 0.095835, 0.069911, 0.047154, 0.030823, 0.019218, 0.011125, 0.005741, 0.002674, 0.000961, 0.000176, 1.7e-05]"
database_normalized\Humanoid\m136.obj,Humanoid,m136.obj,"[-0.5850484500466826, -0.05168475432492986, -0.31246813471251966, -0.23995352238878098, -0.5824320002963778, -0.0541121847805682, 0.11114, 0.15837, 0.1169, 0.08032, 0.05987, 0.04501, 0.04023, 0.03577, 0.03396, 0.03079, 0.02969, 0.02916, 0.03117, 0.03135, 0.03445, 0.03674, 0.03679, 0.03113, 0.02007, 0.00709, 0.011524, 0.027346, 0.063166, 0.104379, 0.111701, 0.049538, 0.040936, 0.050359, 0.049514, 0.065523, 0.041321, 0.041337, 0.04381, 0.040337, 0.045497, 0.032964, 0.032419, 0.038889, 0.04272, 0.06672, 0.020475, 0.06068, 0.094118, 0.10957, 0.116215, 0.093102, 0.080947, 0.071553, 0.065158, 0.06072, 0.049141, 0.036877, 0.031469, 0.028188, 0.026091, 0.019009, 0.015418, 0.010982, 0.00643, 0.003857, 0.000856, 0.007902, 0.024127, 0.044152, 0.064075, 0.083041, 0.098893, 0.108335, 0.11033, 0.105459, 0.095121, 0.078291, 0.062393, 0.047025, 0.033316, 0.020701, 0.010753, 0.004217, 0.000962, 5.1e-05, 0.001935, 0.012647, 0.031261, 0.055358, 0.079333, 0.100168, 0.114237, 0.121674, 0.120552, 0.108927, 0.091414, 0.068668, 0.045535, 0.026419, 0.013503, 0.005642, 0.002106, 0.000501, 0.000102, 1.8e-05]"
database_normalized\Humanoid\m137.obj,Humanoid,m137.obj,"[-0.6165801670434425, -0.05729178797641545, -0.43517465286578033, -0.40603793529836696, -0.5619204125355153, -0.05398772056039346, 0.11621, 0.11345, 0.10919, 0.08198, 0.06334, 0.05961, 0.05263, 0.04661, 0.0435, 0.03985, 0.03663, 0.03504, 0.03178, 0.03533, 0.03245, 0.03082, 0.02629, 0.02186, 0.01662, 0.00681, 0.026314, 0.040561, 0.03522, 0.015361, 0.053848, 0.09786, 0.130985, 0.099163, 0.050052, 0.069461, 0.037791, 0.090292, 0.079361, 0.006264, 0.026427, 0.006191, 0.007738, 0.007473, 0.027566, 0.092072, 0.037832, 0.065131, 0.063143, 0.081089, 0.08407, 0.078945, 0.079037, 0.09029, 0.071389, 0.094626, 0.067182, 0.036724, 0.029981, 0.015607, 0.016851, 0.015237, 0.018702, 0.029117, 0.020465, 0.004582, 0.004541, 0.020608, 0.043034, 0.062853, 0.074118, 0.08519, 0.091273, 0.090911, 0.087176, 0.080553, 0.076163, 0.06474, 0.054247, 0.046668, 0.040613, 0.035765, 0.023121, 0.01218, 0.00538, 0.000866, 0.004972, 0.025207, 0.05161, 0.075453, 0.094733, 0.107953, 0.115672, 0.113493, 0.103921, 0.08958, 0.073088, 0.055102, 0.038357, 0.024906, 0.014504, 0.006994, 0.002874, 0.001103, 0.000379, 9.9e-05]"
database_normalized\Humanoid\m138.obj,Humanoid,m138.obj,"[-0.5864060918648806, -0.05706794567100431, -0.4014229547436356, -0.34867065959285476, -0.6324273874073679, -0.06042015784152595, 0.09931, 0.14518, 0.11602, 0.08716, 0.06823, 0.05274, 0.04361, 0.03784, 0.03642, 0.03438, 0.03294, 0.03148, 0.03313, 0.03285, 0.03441, 0.0336, 0.0311, 0.02523, 0.01789, 0.00648, 0.019411, 0.038438, 0.090873, 0.049846, 0.076917, 0.073667, 0.049436, 0.060793, 0.067057, 0.070054, 0.080839, 0.029787, 0.031691, 0.032853, 0.036163, 0.035279, 0.029034, 0.030944, 0.037854, 0.059064, 0.020407, 0.052731, 0.090327, 0.107469, 0.103052, 0.099812, 0.089929, 0.080465, 0.07046, 0.060381, 0.050554, 0.040109, 0.033252, 0.027449, 0.021925, 0.016338, 0.01193, 0.011495, 0.00794, 0.003975, 0.002309, 0.015708, 0.039643, 0.068066, 0.092762, 0.109385, 0.118848, 0.11588, 0.105561, 0.092217, 0.075639, 0.059353, 0.044208, 0.028719, 0.015997, 0.008838, 0.004609, 0.001814, 0.000394, 5e-05, 0.003255, 0.019434, 0.046193, 0.076904, 0.105367, 0.124792, 0.134272, 0.130151, 0.113734, 0.090208, 0.064143, 0.041161, 0.024466, 0.013584, 0.007085, 0.003425, 0.001336, 0.000391, 8.3e-05, 1.6e-05]"
database_normalized\Humanoid\m139.obj,Humanoid,m139.obj,"[-0.013000918671653391, -0.03983455278654602, 0.28535246012559967, 0.04581977879557774, -0.602927723002984, -0.06980001749386568, 0.05794, 0.10532, 0.11, 0.09464, 0.08503, 0.07494, 0.06723, 0.05915, 0.05413, 0.04855, 0.04279, 0.039, 0.03525, 0.03015, 0.02656, 0.02217, 0.01921, 0.0149, 0.00973, 0.00331, 0.006064, 0.031791, 0.065997, 0.067539, 0.045894, 0.049468, 0.077013, 0.13038, 0.17554, 0.132999, 0.069849, 0.032596, 0.022484, 0.033505, 0.02052, 0.014764, 0.00492, 0.005155, 0.006503, 0.007019, 0.013748, 0.052205, 0.079446, 0.103378, 0.125424, 0.129407, 0.116008, 0.094939, 0.075985, 0.058013, 0.046459, 0.03713, 0.026913, 0.018738, 0.011053, 0.00618, 0.003417, 0.001025, 0.000374, 0.000158, 0.001411, 0.012772, 0.037107, 0.068357, 0.099443, 0.121427, 0.129349, 0.122626, 0.108531, 0.089224, 0.069591, 0.050804, 0.036264, 0.02465, 0.014985, 0.007903, 0.003676, 0.001419, 0.000405, 5.6e-05, 0.002458, 0.014572, 0.036247, 0.063886, 0.091268, 0.113611, 0.126375, 0.127238, 0.11833, 0.099816, 0.077776, 0.055268, 0.034932, 0.019971, 0.010632, 0.004872, 0.001933, 0.000607, 0.000185, 2.3e-05]"
