file_path,file_class,file_name,A3
database_normalized\Chess\D01021.obj,Chess,D01021.obj,"[0.05558 0.10877 0.11672 0.09097 0.07148 0.064   0.06564 0.0672  0.0657
 0.05804 0.0475  0.03731 0.03164 0.02909 0.02507 0.02143 0.01819 0.0137
 0.00887 0.0031 ]"
database_normalized\Chess\D01043.obj,Chess,D01043.obj,"[0.08644 0.14653 0.11449 0.0753  0.05638 0.04929 0.04747 0.05224 0.05536
 0.05123 0.04122 0.03339 0.03031 0.03013 0.03079 0.02928 0.02744 0.0226
 0.01454 0.00557]"
database_normalized\Chess\D01045.obj,Chess,D01045.obj,"[0.10048 0.13965 0.10577 0.08303 0.05803 0.04793 0.04661 0.0508  0.05309
 0.04923 0.04246 0.03523 0.03163 0.02969 0.02907 0.02671 0.02674 0.02326
 0.01501 0.00558]"
database_normalized\Chess\D01049.obj,Chess,D01049.obj,"[0.06064 0.11806 0.1214  0.09396 0.07468 0.06448 0.05636 0.05479 0.05318
 0.04755 0.04356 0.03803 0.03355 0.03278 0.02916 0.02497 0.02098 0.01688
 0.01095 0.00404]"
database_normalized\Chess\D01053.obj,Chess,D01053.obj,"[0.03741 0.07623 0.09021 0.09756 0.10299 0.09747 0.08694 0.07999 0.07105
 0.06014 0.04722 0.03836 0.0285  0.02445 0.0195  0.01519 0.01191 0.00851
 0.00485 0.00152]"
database_normalized\Chess\D01080.obj,Chess,D01080.obj,"[0.07008 0.12665 0.11506 0.08273 0.06766 0.05847 0.05754 0.06086 0.06245
 0.05658 0.04138 0.03428 0.03026 0.02734 0.02669 0.0258  0.02232 0.01786
 0.01211 0.00388]"
database_normalized\Chess\D01081.obj,Chess,D01081.obj,"[0.05595 0.10168 0.10468 0.08915 0.07762 0.07649 0.07096 0.07063 0.06923
 0.05758 0.04649 0.03828 0.03128 0.02787 0.02393 0.02022 0.01614 0.01219
 0.00729 0.00234]"
database_normalized\Chess\D01099.obj,Chess,D01099.obj,"[0.04917 0.0905  0.10054 0.10436 0.09653 0.08036 0.06997 0.06354 0.06022
 0.05393 0.04665 0.04086 0.03408 0.02948 0.02382 0.01944 0.01552 0.01134
 0.00706 0.00263]"
database_normalized\Chess\D01105.obj,Chess,D01105.obj,"[0.06904 0.11792 0.1121  0.09085 0.07235 0.06007 0.05742 0.05775 0.05782
 0.05439 0.04476 0.03547 0.03275 0.02987 0.02775 0.02547 0.02207 0.01688
 0.01088 0.00439]"
database_normalized\Chess\D01112.obj,Chess,D01112.obj,"[0.09143 0.15187 0.12211 0.08468 0.06074 0.04729 0.04177 0.04332 0.04433
 0.03929 0.03287 0.03094 0.03046 0.03227 0.03469 0.03541 0.03141 0.0248
 0.01506 0.00526]"
database_normalized\Chess\D01123.obj,Chess,D01123.obj,"[0.08286 0.14656 0.11433 0.07172 0.0558  0.04854 0.04804 0.05487 0.06285
 0.05815 0.04343 0.03411 0.02896 0.02904 0.02795 0.02706 0.0253  0.02154
 0.01365 0.00524]"
database_normalized\Chess\D01126.obj,Chess,D01126.obj,"[0.06446 0.12436 0.11135 0.09101 0.07554 0.06165 0.05608 0.0577  0.05863
 0.05    0.04272 0.03583 0.03451 0.02912 0.0288  0.02563 0.02191 0.01668
 0.01024 0.00378]"
database_normalized\Chess\D01130.obj,Chess,D01130.obj,"[0.09724 0.13453 0.10836 0.08646 0.06272 0.0502  0.04702 0.04937 0.05182
 0.04985 0.03931 0.03561 0.0326  0.02879 0.02797 0.02987 0.02729 0.02105
 0.01517 0.00477]"
database_normalized\Chess\D01138.obj,Chess,D01138.obj,"[0.06736 0.1292  0.11791 0.08411 0.06855 0.05728 0.05525 0.05968 0.0609
 0.05462 0.0436  0.03548 0.03195 0.02924 0.02738 0.0249  0.02142 0.01716
 0.01048 0.00353]"
database_normalized\Chess\D01145.obj,Chess,D01145.obj,"[0.08526 0.14843 0.11432 0.07271 0.05573 0.04882 0.04851 0.05345 0.06191
 0.05653 0.04334 0.033   0.02961 0.02919 0.02709 0.02693 0.02546 0.02079
 0.01383 0.00509]"
database_normalized\Chess\D01171.obj,Chess,D01171.obj,"[0.03628 0.07889 0.0971  0.09855 0.08948 0.08771 0.08499 0.08039 0.07565
 0.06338 0.05116 0.03981 0.03122 0.02518 0.01958 0.01513 0.01144 0.00822
 0.00426 0.00158]"
database_normalized\Chess\D01186.obj,Chess,D01186.obj,"[0.0504  0.10215 0.10897 0.09519 0.08113 0.07083 0.06715 0.06793 0.06801
 0.06098 0.04718 0.03922 0.03154 0.02704 0.02256 0.01979 0.01665 0.01305
 0.00751 0.00272]"
database_normalized\Chess\D01188.obj,Chess,D01188.obj,"[0.0393  0.08389 0.10107 0.10253 0.09018 0.08063 0.07899 0.07816 0.07148
 0.06085 0.0506  0.03969 0.03068 0.02483 0.02016 0.01746 0.01272 0.00944
 0.00543 0.00191]"
database_normalized\Chess\m1589.obj,Chess,m1589.obj,"[0.09416 0.12691 0.10477 0.08548 0.07056 0.06313 0.05564 0.04851 0.04646
 0.04321 0.03947 0.03496 0.0315  0.03007 0.02916 0.02759 0.02491 0.02162
 0.01568 0.00621]"
database_normalized\Chess\m1591.obj,Chess,m1591.obj,"[0.08183 0.11035 0.08816 0.07284 0.0682  0.07034 0.06953 0.06767 0.06881
 0.06255 0.05501 0.04294 0.03337 0.02729 0.02201 0.01917 0.01597 0.01262
 0.00804 0.0033 ]"
database_normalized\Chess\m1593.obj,Chess,m1593.obj,"[0.07097 0.10866 0.09378 0.07945 0.07813 0.07494 0.07155 0.06753 0.06134
 0.05671 0.04944 0.0423  0.03348 0.02748 0.02367 0.01945 0.01656 0.01304
 0.00843 0.00309]"
database_normalized\Chess\m1595.obj,Chess,m1595.obj,"[0.08932 0.11701 0.09916 0.08462 0.07064 0.06577 0.0613  0.05455 0.04762
 0.04704 0.04506 0.04275 0.04065 0.03565 0.0281  0.02389 0.01905 0.01445
 0.00975 0.00362]"
database_normalized\Chess\m1596.obj,Chess,m1596.obj,"[0.10284 0.10379 0.09635 0.09364 0.07755 0.06483 0.05977 0.05267 0.04966
 0.04714 0.04231 0.03564 0.03217 0.02764 0.02615 0.02466 0.02043 0.0167
 0.01522 0.01084]"
database_normalized\Chess\m1598.obj,Chess,m1598.obj,"[0.07455 0.12963 0.1193  0.08751 0.06725 0.05627 0.05042 0.0533  0.05756
 0.0498  0.03879 0.03233 0.03021 0.03041 0.02936 0.02852 0.02525 0.02081
 0.01351 0.00522]"
database_normalized\Chess\m1599.obj,Chess,m1599.obj,"[0.06891 0.12848 0.11617 0.08451 0.06663 0.05814 0.05716 0.0606  0.06237
 0.0548  0.04088 0.03351 0.02979 0.02814 0.02682 0.02628 0.02288 0.01859
 0.01187 0.00347]"
database_normalized\Chess\m1600.obj,Chess,m1600.obj,"[0.06675 0.12865 0.11879 0.08654 0.06719 0.05808 0.05671 0.05879 0.05793
 0.05254 0.04202 0.03524 0.03153 0.02962 0.029   0.02625 0.02253 0.01716
 0.01068 0.004  ]"
database_normalized\Chess\m1601.obj,Chess,m1601.obj,"[0.0554  0.10246 0.10711 0.08856 0.07774 0.07816 0.06874 0.06959 0.06753
 0.0585  0.04598 0.03879 0.03185 0.02679 0.02379 0.02035 0.01607 0.01207
 0.00801 0.00251]"
database_normalized\Chess\m1602.obj,Chess,m1602.obj,"[0.08606 0.13664 0.11352 0.08569 0.0671  0.05365 0.04758 0.04857 0.05012
 0.0453  0.03764 0.03461 0.03235 0.03033 0.03071 0.02954 0.02761 0.02266
 0.01508 0.00524]"
database_normalized\Chess\m1603.obj,Chess,m1603.obj,"[0.08873 0.14796 0.11503 0.07408 0.05684 0.04997 0.04722 0.05214 0.05495
 0.05173 0.04041 0.03378 0.02991 0.02967 0.03064 0.02978 0.02607 0.02116
 0.01463 0.0053 ]"
database_normalized\Chess\m1604.obj,Chess,m1604.obj,"[0.06296 0.11942 0.12177 0.09282 0.07518 0.06374 0.05768 0.05474 0.05301
 0.04895 0.04287 0.03781 0.03362 0.03151 0.0282  0.02577 0.02002 0.01604
 0.01015 0.00374]"
database_normalized\Chess\m1605.obj,Chess,m1605.obj,"[0.03717 0.07548 0.08779 0.09651 0.10391 0.09708 0.08707 0.08022 0.07154
 0.05947 0.04793 0.0385  0.02979 0.02454 0.01935 0.01579 0.01223 0.00863
 0.00515 0.00185]"
database_normalized\Chess\m1606.obj,Chess,m1606.obj,"[0.06868 0.09874 0.10526 0.09797 0.08296 0.06868 0.06411 0.06273 0.05864
 0.0513  0.04315 0.03869 0.03507 0.03149 0.02784 0.02369 0.01774 0.0132
 0.00755 0.00251]"
database_normalized\Chess\m1607.obj,Chess,m1607.obj,"[0.06144 0.12439 0.11287 0.09173 0.07415 0.06221 0.0571  0.05775 0.05755
 0.05162 0.04274 0.03766 0.03351 0.03034 0.02836 0.02505 0.02139 0.01607
 0.01027 0.0038 ]"
database_normalized\Chess\m1608.obj,Chess,m1608.obj,"[0.03837 0.08203 0.10162 0.10384 0.09218 0.08094 0.08011 0.07909 0.07178
 0.06064 0.0489  0.03915 0.03065 0.02487 0.02088 0.01621 0.01242 0.00886
 0.00548 0.00198]"
database_normalized\Chess\m1609.obj,Chess,m1609.obj,"[0.0496  0.10144 0.1111  0.09655 0.08063 0.06902 0.06526 0.06932 0.06704
 0.05932 0.04987 0.03826 0.03184 0.02695 0.02341 0.02064 0.01703 0.0124
 0.00767 0.00265]"
database_normalized\Chess\m1610.obj,Chess,m1610.obj,"[0.04104 0.08331 0.09816 0.09568 0.08973 0.08879 0.08671 0.07842 0.06884
 0.05736 0.04533 0.03904 0.03222 0.02735 0.0217  0.018   0.01275 0.00861
 0.00518 0.00178]"
database_normalized\Chess\m1611.obj,Chess,m1611.obj,"[0.05625 0.10578 0.11586 0.09574 0.07504 0.06203 0.06334 0.07002 0.06538
 0.05496 0.04482 0.0388  0.03352 0.02962 0.02578 0.02226 0.01729 0.01295
 0.00797 0.00259]"
database_normalized\Chess\m1612.obj,Chess,m1612.obj,"[0.07439 0.12373 0.11445 0.09311 0.07158 0.05936 0.05203 0.05411 0.05603
 0.04994 0.04062 0.03593 0.0326  0.03007 0.02857 0.02572 0.02238 0.01815
 0.01271 0.00452]"
database_normalized\Chess\m1613.obj,Chess,m1613.obj,"[0.06986 0.12436 0.11356 0.08915 0.07073 0.05935 0.05698 0.05573 0.05976
 0.05209 0.04328 0.03598 0.03208 0.02959 0.02849 0.02604 0.02126 0.01668
 0.01118 0.00385]"
database_normalized\Chess\m1614.obj,Chess,m1614.obj,"[0.0833  0.14768 0.11354 0.07362 0.05616 0.04772 0.04869 0.05448 0.06273
 0.05808 0.04401 0.03338 0.02898 0.02778 0.02731 0.02692 0.02507 0.02067
 0.01445 0.00543]"
database_normalized\City\D01001.obj,City,D01001.obj,"[0.07594 0.11509 0.11259 0.09598 0.07817 0.06619 0.05586 0.05179 0.047
 0.04405 0.03957 0.0359  0.03402 0.03147 0.02896 0.02694 0.02403 0.01914
 0.01277 0.00454]"
database_normalized\City\D01007.obj,City,D01007.obj,"[0.05643 0.06747 0.07823 0.08931 0.09732 0.09928 0.09111 0.08365 0.07134
 0.06089 0.05043 0.03886 0.02969 0.02425 0.02098 0.01523 0.01125 0.00798
 0.00472 0.00158]"
database_normalized\City\D01010.obj,City,D01010.obj,"[0.06221 0.10918 0.1064  0.09537 0.08117 0.0709  0.06453 0.05994 0.0549
 0.05113 0.04622 0.03963 0.03587 0.03061 0.02627 0.02186 0.01771 0.01354
 0.00916 0.0034 ]"
database_normalized\City\D01018.obj,City,D01018.obj,"[0.10264 0.11869 0.10718 0.08896 0.0741  0.06204 0.05342 0.04675 0.0414
 0.03887 0.0353  0.035   0.0326  0.0309  0.02923 0.02739 0.02494 0.0223
 0.01946 0.00883]"
database_normalized\City\D01039.obj,City,D01039.obj,"[0.10589 0.11078 0.10131 0.08818 0.07632 0.0677  0.05848 0.05205 0.04498
 0.04153 0.03804 0.03287 0.02965 0.02703 0.02487 0.0236  0.02304 0.02198
 0.02037 0.01133]"
database_normalized\City\D01056.obj,City,D01056.obj,"[0.08175 0.09848 0.09168 0.08586 0.08277 0.07649 0.07262 0.06417 0.0584
 0.05427 0.04285 0.03507 0.03105 0.02818 0.02367 0.02079 0.01867 0.0157
 0.01227 0.00526]"
database_normalized\City\D01066.obj,City,D01066.obj,"[0.10434 0.11451 0.10089 0.08912 0.07672 0.06745 0.05878 0.05074 0.04429
 0.03922 0.03561 0.03182 0.02914 0.02714 0.02616 0.02406 0.02344 0.02381
 0.02143 0.01133]"
database_normalized\City\D01068.obj,City,D01068.obj,"[0.09444 0.11586 0.1031  0.08851 0.07273 0.06538 0.05724 0.05241 0.04784
 0.04424 0.03974 0.03653 0.03278 0.02954 0.02641 0.02629 0.02358 0.02029
 0.01553 0.00756]"
database_normalized\City\D01079.obj,City,D01079.obj,"[0.10073 0.09838 0.06792 0.07843 0.09267 0.0873  0.06827 0.05417 0.05324
 0.05673 0.04714 0.03562 0.03347 0.02818 0.02504 0.01988 0.01795 0.01643
 0.01278 0.00567]"
database_normalized\City\D01090.obj,City,D01090.obj,"[0.09842 0.10977 0.09894 0.08765 0.07919 0.07053 0.0604  0.05424 0.0466
 0.04176 0.03712 0.03409 0.03012 0.02842 0.02514 0.02427 0.02269 0.02233
 0.01866 0.00966]"
database_normalized\City\D01091.obj,City,D01091.obj,"[0.07432 0.09657 0.10305 0.09598 0.0876  0.07649 0.06481 0.05797 0.05096
 0.04709 0.04405 0.03722 0.03398 0.02929 0.02482 0.02234 0.01862 0.01621
 0.01244 0.00619]"
database_normalized\City\D01092.obj,City,D01092.obj,"[0.06084 0.09666 0.0945  0.08982 0.08356 0.08109 0.0766  0.07006 0.06152
 0.0565  0.04878 0.03927 0.03315 0.02773 0.02288 0.01841 0.01548 0.01189
 0.00844 0.00282]"
database_normalized\City\D01101.obj,City,D01101.obj,"[0.1502  0.12977 0.09854 0.07524 0.05909 0.05018 0.04378 0.03929 0.03679
 0.03538 0.03344 0.03087 0.03006 0.02849 0.02863 0.02785 0.02837 0.02747
 0.02725 0.01931]"
database_normalized\City\D01103.obj,City,D01103.obj,"[0.10463 0.13266 0.10575 0.0862  0.06932 0.05623 0.04747 0.04238 0.03924
 0.03757 0.03701 0.03611 0.03475 0.03341 0.03249 0.0313  0.0278  0.02343
 0.01591 0.00634]"
database_normalized\City\D01124.obj,City,D01124.obj,"[0.10977 0.10826 0.08319 0.06005 0.06203 0.06289 0.06563 0.07169 0.06885
 0.06035 0.05    0.04296 0.03783 0.03009 0.02496 0.02123 0.01785 0.0132
 0.0071  0.00207]"
database_normalized\City\D01133.obj,City,D01133.obj,"[0.08158 0.10599 0.0999  0.09097 0.07887 0.07064 0.0651  0.06112 0.05429
 0.04787 0.04249 0.03597 0.03311 0.0287  0.02515 0.02336 0.02031 0.01756
 0.01225 0.00477]"
database_normalized\City\D01173.obj,City,D01173.obj,"[0.13007 0.12983 0.1064  0.08294 0.06248 0.05294 0.04411 0.04005 0.038
 0.03707 0.03429 0.03122 0.02962 0.02796 0.02806 0.02837 0.0273  0.02795
 0.02644 0.0149 ]"
database_normalized\City\D01181.obj,City,D01181.obj,"[0.0782  0.09869 0.0987  0.09366 0.0847  0.07463 0.06559 0.05764 0.05258
 0.04987 0.04503 0.0377  0.03398 0.02821 0.02586 0.0223  0.01857 0.01566
 0.01249 0.00594]"
database_normalized\City\D01192.obj,City,D01192.obj,"[0.07959 0.12266 0.11109 0.09141 0.07473 0.06233 0.05422 0.05251 0.04738
 0.04336 0.04    0.03595 0.03218 0.031   0.02812 0.02682 0.02521 0.02071
 0.01459 0.00614]"
database_normalized\City\D01195.obj,City,D01195.obj,"[0.09078 0.11426 0.10277 0.09118 0.08007 0.06944 0.06041 0.05254 0.04682
 0.04226 0.03788 0.03207 0.02975 0.02749 0.02518 0.02452 0.02342 0.02292
 0.01938 0.00686]"
database_normalized\City\m1652.obj,City,m1652.obj,"[0.10407 0.13307 0.10917 0.0863  0.06983 0.05514 0.04689 0.04142 0.04119
 0.03751 0.03639 0.03597 0.03421 0.03334 0.03162 0.03121 0.028   0.02288
 0.01566 0.00613]"
database_normalized\City\m1654.obj,City,m1654.obj,"[0.09208 0.11749 0.10245 0.08814 0.07376 0.06603 0.05864 0.05326 0.04868
 0.04395 0.0398  0.03546 0.03125 0.03007 0.02728 0.02498 0.02344 0.02065
 0.01567 0.00692]"
database_normalized\City\m1659.obj,City,m1659.obj,"[0.0825  0.10549 0.09856 0.08945 0.07902 0.07158 0.06557 0.05901 0.05325
 0.04893 0.04276 0.03714 0.03333 0.0282  0.02603 0.02308 0.02096 0.01819
 0.01229 0.00466]"
database_normalized\City\m1660.obj,City,m1660.obj,"[0.1306  0.12851 0.10618 0.08275 0.06288 0.05262 0.04435 0.04023 0.03798
 0.03628 0.03506 0.03122 0.03123 0.02898 0.0278  0.02794 0.02685 0.02792
 0.02594 0.01468]"
database_normalized\City\m1661.obj,City,m1661.obj,"[0.10806 0.10918 0.09781 0.08669 0.07553 0.06894 0.06029 0.05138 0.04592
 0.04242 0.03736 0.03221 0.02895 0.02739 0.02563 0.02412 0.02311 0.02214
 0.02091 0.01196]"
database_normalized\City\m1662.obj,City,m1662.obj,"[0.09924 0.0985  0.0675  0.07741 0.09212 0.09022 0.0705  0.05539 0.05137
 0.05426 0.0457  0.03727 0.0326  0.02832 0.02511 0.01985 0.01943 0.01671
 0.01252 0.00598]"
database_normalized\City\m1664.obj,City,m1664.obj,"[0.06157 0.11201 0.10772 0.09302 0.08103 0.06928 0.06605 0.05922 0.05524
 0.05091 0.04571 0.03926 0.0353  0.03016 0.02584 0.02275 0.01873 0.01366
 0.00902 0.00352]"
database_normalized\ClassicPiano\D00005.obj,ClassicPiano,D00005.obj,"[0.03236 0.06503 0.08592 0.09887 0.10466 0.10333 0.09644 0.08609 0.07182
 0.06068 0.04921 0.03819 0.03063 0.02262 0.01817 0.01344 0.01002 0.0068
 0.00408 0.00164]"
database_normalized\ClassicPiano\D00009.obj,ClassicPiano,D00009.obj,"[0.05075 0.07744 0.09988 0.10276 0.09425 0.08183 0.07192 0.07051 0.06555
 0.06057 0.05261 0.04296 0.03419 0.02841 0.02136 0.01685 0.01214 0.00816
 0.00533 0.00253]"
database_normalized\ClassicPiano\D00034.obj,ClassicPiano,D00034.obj,"[0.09709 0.07837 0.08828 0.09119 0.08571 0.07731 0.06712 0.06105 0.05763
 0.0531  0.04954 0.04402 0.03746 0.02939 0.02235 0.01659 0.01321 0.01044
 0.00988 0.01027]"
database_normalized\ClassicPiano\D00092.obj,ClassicPiano,D00092.obj,"[0.06335 0.0924  0.09461 0.08838 0.08523 0.08358 0.07803 0.07303 0.06653
 0.05547 0.04609 0.03784 0.0299  0.02533 0.02077 0.01786 0.01514 0.01258
 0.00973 0.00415]"
database_normalized\ClassicPiano\D00120.obj,ClassicPiano,D00120.obj,"[0.03982 0.08435 0.10098 0.09872 0.09829 0.09249 0.08153 0.0728  0.0615
 0.05241 0.04584 0.03829 0.03251 0.02806 0.02313 0.01794 0.014   0.00967
 0.0055  0.00217]"
database_normalized\ClassicPiano\D00190.obj,ClassicPiano,D00190.obj,"[0.10576 0.10496 0.09514 0.0859  0.07027 0.06121 0.05798 0.05498 0.05326
 0.05162 0.04639 0.04164 0.0376  0.03116 0.02648 0.02186 0.01787 0.01548
 0.01306 0.00738]"
database_normalized\ClassicPiano\D00233.obj,ClassicPiano,D00233.obj,"[0.08102 0.08026 0.09054 0.08038 0.06855 0.06552 0.07377 0.0796  0.08369
 0.07684 0.06167 0.0444  0.03133 0.0232  0.01771 0.01448 0.01089 0.00709
 0.00571 0.00335]"
database_normalized\ClassicPiano\D00254.obj,ClassicPiano,D00254.obj,"[0.08399 0.11517 0.0975  0.07974 0.06361 0.05584 0.06021 0.06908 0.07215
 0.06551 0.05266 0.04086 0.03112 0.02547 0.02284 0.01968 0.01708 0.0137
 0.00989 0.0039 ]"
database_normalized\ClassicPiano\D00279.obj,ClassicPiano,D00279.obj,"[0.09591 0.12674 0.11018 0.09328 0.07595 0.06021 0.04868 0.04419 0.04037
 0.03681 0.03657 0.0337  0.03372 0.03238 0.03032 0.02898 0.02602 0.02128
 0.01688 0.00783]"
database_normalized\ClassicPiano\D00305.obj,ClassicPiano,D00305.obj,"[0.10476 0.10503 0.08887 0.08228 0.06574 0.05371 0.06021 0.0648  0.06333
 0.05972 0.0538  0.04416 0.03411 0.02878 0.02219 0.02007 0.0179  0.0151
 0.01124 0.0042 ]"
database_normalized\ClassicPiano\D00314.obj,ClassicPiano,D00314.obj,"[0.03921 0.08053 0.09359 0.09845 0.09705 0.096   0.08697 0.07936 0.06596
 0.05453 0.04597 0.03734 0.03153 0.02529 0.0215  0.01672 0.01352 0.00951
 0.00518 0.00179]"
database_normalized\ClassicPiano\D00561.obj,ClassicPiano,D00561.obj,"[0.08999 0.10951 0.09128 0.077   0.06899 0.06632 0.06779 0.06606 0.06366
 0.05747 0.04892 0.04121 0.03129 0.02615 0.02225 0.0205  0.01783 0.01549
 0.01226 0.00603]"
database_normalized\ClassicPiano\D00579.obj,ClassicPiano,D00579.obj,"[0.09617 0.11373 0.09577 0.07718 0.0648  0.06095 0.06284 0.06273 0.06061
 0.05513 0.04792 0.03959 0.0328  0.02975 0.02506 0.02196 0.01933 0.0154
 0.01166 0.00662]"
database_normalized\ClassicPiano\D00605.obj,ClassicPiano,D00605.obj,"[0.08468 0.11696 0.1038  0.09126 0.07531 0.06503 0.05667 0.0514  0.0493
 0.04523 0.0427  0.03911 0.03531 0.03202 0.02772 0.02497 0.02155 0.01802
 0.01347 0.00549]"
database_normalized\ClassicPiano\D00784.obj,ClassicPiano,D00784.obj,"[0.09056 0.09694 0.08742 0.08205 0.07888 0.07462 0.06963 0.06817 0.064
 0.05713 0.04714 0.03501 0.03053 0.02498 0.02101 0.01831 0.01655 0.01526
 0.01336 0.00845]"
database_normalized\ClassicPiano\D00789.obj,ClassicPiano,D00789.obj,"[0.12874 0.11565 0.08691 0.07088 0.0571  0.0533  0.0539  0.06012 0.06276
 0.05721 0.0485  0.03727 0.02962 0.02501 0.02172 0.02101 0.01941 0.01887
 0.01916 0.01286]"
database_normalized\ClassicPiano\D00811.obj,ClassicPiano,D00811.obj,"[0.03855 0.07884 0.09336 0.09747 0.09938 0.09418 0.08664 0.07779 0.06841
 0.05821 0.04834 0.03886 0.03257 0.02476 0.02052 0.01501 0.01138 0.00903
 0.00499 0.00171]"
database_normalized\ClassicPiano\D00845.obj,ClassicPiano,D00845.obj,"[0.04454 0.07037 0.08989 0.10057 0.09788 0.09504 0.08724 0.07888 0.06776
 0.05842 0.05064 0.0413  0.0334  0.02655 0.02007 0.01459 0.00984 0.00665
 0.00439 0.00198]"
database_normalized\ClassicPiano\D00967.obj,ClassicPiano,D00967.obj,"[0.0774  0.09626 0.08966 0.08766 0.08615 0.08228 0.07535 0.06599 0.05961
 0.0515  0.04373 0.03633 0.02981 0.02568 0.02178 0.01831 0.01677 0.01584
 0.01328 0.00661]"
database_normalized\ClassicPiano\D00983.obj,ClassicPiano,D00983.obj,"[0.04818 0.09169 0.09632 0.09011 0.08628 0.08492 0.08126 0.07654 0.06723
 0.05932 0.0491  0.04096 0.03329 0.02582 0.02193 0.018   0.01298 0.00897
 0.00494 0.00216]"
database_normalized\Computer\D01002.obj,Computer,D01002.obj,"[0.08299 0.08442 0.08728 0.09247 0.09252 0.08374 0.07235 0.06047 0.05379
 0.04978 0.04665 0.0399  0.03342 0.02727 0.02361 0.01913 0.01691 0.01478
 0.01264 0.00588]"
database_normalized\Computer\D01023.obj,Computer,D01023.obj,"[0.11253 0.09879 0.09228 0.07045 0.07088 0.07865 0.06607 0.04806 0.04485
 0.05233 0.0582  0.04393 0.03867 0.02712 0.02083 0.01833 0.01797 0.01767
 0.01507 0.00732]"
database_normalized\Computer\D01026.obj,Computer,D01026.obj,"[0.03262 0.07378 0.09437 0.10339 0.10418 0.0984  0.08904 0.07809 0.06525
 0.05571 0.04697 0.03787 0.03098 0.02537 0.02055 0.01601 0.01218 0.00823
 0.00535 0.00166]"
database_normalized\Computer\D01028.obj,Computer,D01028.obj,"[0.06423 0.08151 0.08631 0.09689 0.09396 0.09065 0.08091 0.06959 0.06116
 0.05177 0.04426 0.03821 0.03051 0.02783 0.02269 0.01971 0.01579 0.01236
 0.00841 0.00325]"
database_normalized\Computer\D01033.obj,Computer,D01033.obj,"[0.09295 0.08286 0.07875 0.0823  0.08405 0.08331 0.08054 0.07127 0.06215
 0.05518 0.04843 0.04025 0.03106 0.02316 0.01817 0.01539 0.01419 0.01507
 0.01425 0.00667]"
database_normalized\Computer\D01037.obj,Computer,D01037.obj,"[0.02496 0.06247 0.08852 0.10308 0.10736 0.1075  0.09853 0.08514 0.07041
 0.05808 0.04869 0.03817 0.02947 0.02354 0.01806 0.01368 0.01021 0.00664
 0.00404 0.00145]"
database_normalized\Computer\D01067.obj,Computer,D01067.obj,"[0.09642 0.09828 0.08867 0.08265 0.07749 0.07518 0.07056 0.06445 0.0571
 0.05046 0.04426 0.03624 0.03117 0.0253  0.02262 0.021   0.0184  0.01749
 0.01533 0.00693]"
database_normalized\Computer\D01070.obj,Computer,D01070.obj,"[0.13476 0.10727 0.08615 0.06384 0.06367 0.05532 0.05294 0.05758 0.05531
 0.04916 0.05173 0.04946 0.03988 0.02881 0.02752 0.02181 0.01971 0.01598
 0.01291 0.00619]"
database_normalized\Computer\D01071.obj,Computer,D01071.obj,"[0.03878 0.07799 0.09524 0.0996  0.09952 0.09235 0.08435 0.07576 0.06511
 0.05659 0.05051 0.04058 0.03316 0.02652 0.02072 0.01593 0.01167 0.0084
 0.0049  0.00232]"
database_normalized\Computer\D01072.obj,Computer,D01072.obj,"[0.03225 0.07036 0.09103 0.10136 0.10502 0.1015  0.0928  0.07949 0.06856
 0.05605 0.04724 0.03888 0.0314  0.02483 0.01934 0.01531 0.01104 0.00768
 0.00426 0.0016 ]"
database_normalized\Computer\D01073.obj,Computer,D01073.obj,"[0.05825 0.09598 0.10002 0.09516 0.08732 0.07957 0.0705  0.06448 0.058
 0.05178 0.0485  0.0434  0.03746 0.03235 0.02529 0.02043 0.01421 0.00977
 0.00537 0.00216]"
database_normalized\Computer\D01082.obj,Computer,D01082.obj,"[0.07024 0.06652 0.0759  0.08348 0.08162 0.08881 0.09427 0.08632 0.07573
 0.06947 0.06085 0.04376 0.03042 0.02222 0.01455 0.01079 0.00795 0.00696
 0.00622 0.00392]"
database_normalized\Computer\D01085.obj,Computer,D01085.obj,"[0.02509 0.06209 0.08969 0.10087 0.10755 0.1049  0.09841 0.08617 0.07397
 0.06193 0.04802 0.03769 0.02925 0.02223 0.01784 0.01295 0.00963 0.00636
 0.00398 0.00138]"
database_normalized\Computer\D01098.obj,Computer,D01098.obj,"[0.04563 0.08321 0.09498 0.1015  0.09747 0.0915  0.08244 0.074   0.0624
 0.05152 0.0439  0.03741 0.0314  0.02702 0.02192 0.01788 0.01475 0.01049
 0.00774 0.00284]"
